demo_npi,series,value
1598712978,peer_group,791.70
1598712978,peer_group,791.27
1598712978,peer_group,790.70
1598712978,peer_group,789.95
1598712978,peer_group,789.37
1598712978,peer_group,788.34
1598712978,peer_group,788.32
1598712978,peer_group,788.14
1598712978,peer_group,786.40
1598712978,peer_group,785.30
1598712978,peer_group,785.05
1598712978,peer_group,784.37
1598712978,peer_group,784.18
1598712978,peer_group,781.46
1598712978,peer_group,780.60
1598712978,peer_group,780.59
1598712978,peer_group,780.08
1598712978,peer_group,780.00
1598712978,peer_group,779.72
1598712978,peer_group,779.60
1598712978,peer_group,779.42
1598712978,peer_group,778.17
1598712978,peer_group,777.00
1598712978,peer_group,776.12
1598712978,peer_group,775.47
1598712978,peer_group,774.91
1598712978,peer_group,774.29
1598712978,peer_group,772.79
1598712978,peer_group,770.92
1598712978,peer_group,770.17
1598712978,peer_group,768.58
1598712978,peer_group,768.29
1598712978,peer_group,767.85
1598712978,peer_group,767.30
1598712978,peer_group,767.17
1598712978,peer_group,766.65
1598712978,peer_group,766.01
1598712978,peer_group,765.92
1598712978,peer_group,763.93
1598712978,peer_group,763.84
1598712978,peer_group,763.69
1598712978,peer_group,763.52
1598712978,peer_group,763.33
1598712978,peer_group,760.67
1598712978,peer_group,760.65
1598712978,peer_group,760.14
1598712978,peer_group,759.49
1598712978,peer_group,758.86
1598712978,peer_group,757.10
1598712978,peer_group,756.77
1598712978,peer_group,756.56
1598712978,peer_group,756.05
1598712978,peer_group,756.02
1598712978,peer_group,755.62
1598712978,peer_group,755.32
1598712978,peer_group,754.61
1598712978,peer_group,753.34
1598712978,peer_group,753.17
1598712978,peer_group,752.57
1598712978,peer_group,748.14
1598712978,peer_group,748.14
1598712978,peer_group,748.05
1598712978,peer_group,747.42
1598712978,peer_group,747.41
1598712978,peer_group,747.18
1598712978,peer_group,745.44
1598712978,peer_group,744.93
1598712978,peer_group,742.80
1598712978,peer_group,741.96
1598712978,peer_group,741.08
1598712978,peer_group,741.07
1598712978,peer_group,739.34
1598712978,peer_group,739.01
1598712978,peer_group,738.72
1598712978,peer_group,738.70
1598712978,peer_group,738.23
1598712978,peer_group,738.22
1598712978,peer_group,737.75
1598712978,peer_group,736.94
1598712978,peer_group,736.33
1598712978,peer_group,736.07
1598712978,peer_group,736.03
1598712978,peer_group,735.86
1598712978,peer_group,735.76
1598712978,peer_group,735.73
1598712978,peer_group,735.42
1598712978,peer_group,735.41
1598712978,peer_group,735.30
1598712978,peer_group,733.52
1598712978,peer_group,733.33
1598712978,peer_group,733.31
1598712978,peer_group,732.46
1598712978,peer_group,730.77
1598712978,peer_group,730.39
1598712978,peer_group,730.22
1598712978,peer_group,729.84
1598712978,peer_group,729.79
1598712978,peer_group,729.45
1598712978,peer_group,729.14
1598712978,peer_group,728.06
1598712978,peer_group,728.00
1598712978,peer_group,727.01
1598712978,peer_group,726.62
1598712978,peer_group,725.20
1598712978,peer_group,723.40
1598712978,peer_group,723.18
1598712978,peer_group,721.74
1598712978,peer_group,721.47
1598712978,peer_group,720.71
1598712978,peer_group,720.48
1598712978,peer_group,720.46
1598712978,peer_group,718.51
1598712978,peer_group,717.46
1598712978,peer_group,717.10
1598712978,peer_group,716.45
1598712978,peer_group,716.42
1598712978,peer_group,716.25
1598712978,peer_group,715.45
1598712978,peer_group,715.42
1598712978,peer_group,715.40
1598712978,peer_group,715.17
1598712978,peer_group,715.04
1598712978,peer_group,715.00
1598712978,peer_group,714.48
1598712978,peer_group,713.57
1598712978,peer_group,713.30
1598712978,peer_group,712.31
1598712978,peer_group,712.05
1598712978,peer_group,711.14
1598712978,peer_group,710.45
1598712978,peer_group,710.39
1598712978,peer_group,709.96
1598712978,peer_group,709.24
1598712978,peer_group,708.69
1598712978,peer_group,708.47
1598712978,peer_group,708.40
1598712978,peer_group,708.09
1598712978,peer_group,708.01
1598712978,peer_group,707.03
1598712978,peer_group,706.69
1598712978,peer_group,706.40
1598712978,peer_group,704.02
1598712978,peer_group,703.97
1598712978,peer_group,703.89
1598712978,peer_group,702.72
1598712978,peer_group,701.70
1598712978,peer_group,700.96
1598712978,peer_group,699.72
1598712978,peer_group,699.62
1598712978,peer_group,699.19
1598712978,peer_group,698.88
1598712978,peer_group,698.61
1598712978,peer_group,697.44
1598712978,peer_group,695.80
1598712978,peer_group,695.28
1598712978,peer_group,694.67
1598712978,peer_group,694.47
1598712978,peer_group,693.67
1598712978,peer_group,693.05
1598712978,peer_group,690.30
1598712978,peer_group,690.22
1598712978,peer_group,689.73
1598712978,peer_group,688.66
1598712978,peer_group,688.51
1598712978,peer_group,687.36
1598712978,peer_group,686.89
1598712978,peer_group,686.17
1598712978,peer_group,685.80
1598712978,peer_group,685.34
1598712978,peer_group,684.57
1598712978,peer_group,684.19
1598712978,peer_group,683.81
1598712978,peer_group,683.50
1598712978,peer_group,683.39
1598712978,peer_group,682.83
1598712978,peer_group,682.83
1598712978,peer_group,680.40
1598712978,peer_group,679.35
1598712978,peer_group,679.31
1598712978,peer_group,678.77
1598712978,peer_group,678.72
1598712978,peer_group,677.97
1598712978,peer_group,677.68
1598712978,peer_group,677.12
1598712978,peer_group,677.07
1598712978,peer_group,676.34
1598712978,peer_group,675.85
1598712978,peer_group,674.46
1598712978,peer_group,674.07
1598712978,peer_group,674.02
1598712978,peer_group,673.20
1598712978,peer_group,673.12
1598712978,peer_group,672.22
1598712978,peer_group,670.06
1598712978,peer_group,669.99
1598712978,peer_group,668.95
1598712978,peer_group,668.67
1598712978,peer_group,668.60
1598712978,peer_group,667.28
1598712978,peer_group,666.75
1598712978,peer_group,666.29
1598712978,peer_group,665.64
1598712978,peer_group,665.38
1598712978,peer_group,665.25
1598712978,peer_group,665.07
1598712978,peer_group,664.57
1598712978,peer_group,664.19
1598712978,peer_group,663.44
1598712978,peer_group,663.37
1598712978,peer_group,663.09
1598712978,peer_group,662.59
1598712978,peer_group,662.50
1598712978,peer_group,661.01
1598712978,peer_group,660.83
1598712978,peer_group,660.70
1598712978,peer_group,660.32
1598712978,peer_group,659.26
1598712978,peer_group,658.80
1598712978,peer_group,658.12
1598712978,peer_group,658.03
1598712978,peer_group,657.71
1598712978,peer_group,657.62
1598712978,peer_group,657.51
1598712978,peer_group,657.37
1598712978,peer_group,655.42
1598712978,peer_group,654.77
1598712978,peer_group,654.21
1598712978,peer_group,654.00
1598712978,peer_group,653.25
1598712978,peer_group,651.99
1598712978,peer_group,651.56
1598712978,peer_group,650.67
1598712978,peer_group,649.81
1598712978,peer_group,649.29
1598712978,peer_group,648.81
1598712978,peer_group,647.77
1598712978,peer_group,646.41
1598712978,peer_group,645.81
1598712978,peer_group,645.66
1598712978,peer_group,645.46
1598712978,peer_group,645.35
1598712978,peer_group,644.57
1598712978,peer_group,643.82
1598712978,peer_group,643.81
1598712978,peer_group,643.76
1598712978,peer_group,643.60
1598712978,peer_group,643.44
1598712978,peer_group,643.14
1598712978,peer_group,642.27
1598712978,peer_group,641.76
1598712978,peer_group,641.73
1598712978,peer_group,641.62
1598712978,peer_group,641.61
1598712978,peer_group,640.31
1598712978,peer_group,639.92
1598712978,peer_group,639.25
1598712978,peer_group,639.11
1598712978,peer_group,638.85
1598712978,peer_group,638.71
1598712978,peer_group,636.97
1598712978,peer_group,636.80
1598712978,peer_group,636.72
1598712978,peer_group,636.26
1598712978,peer_group,635.83
1598712978,peer_group,635.03
1598712978,peer_group,634.97
1598712978,peer_group,634.52
1598712978,peer_group,634.21
1598712978,peer_group,633.49
1598712978,peer_group,632.94
1598712978,peer_group,632.33
1598712978,peer_group,632.02
1598712978,peer_group,631.62
1598712978,peer_group,630.90
1598712978,peer_group,630.64
1598712978,peer_group,629.81
1598712978,peer_group,629.65
1598712978,peer_group,629.38
1598712978,peer_group,628.61
1598712978,peer_group,628.48
1598712978,peer_group,628.37
1598712978,peer_group,628.25
1598712978,peer_group,628.00
1598712978,peer_group,626.73
1598712978,peer_group,626.68
1598712978,peer_group,626.17
1598712978,peer_group,625.82
1598712978,peer_group,625.49
1598712978,peer_group,624.68
1598712978,peer_group,624.26
1598712978,peer_group,624.05
1598712978,peer_group,623.82
1598712978,peer_group,623.60
1598712978,peer_group,623.59
1598712978,peer_group,623.37
1598712978,peer_group,622.97
1598712978,peer_group,622.04
1598712978,peer_group,621.69
1598712978,peer_group,621.00
1598712978,peer_group,620.90
1598712978,peer_group,618.32
1598712978,peer_group,615.42
1598712978,peer_group,614.52
1598712978,peer_group,614.29
1598712978,peer_group,612.27
1598712978,peer_group,612.07
1598712978,peer_group,611.76
1598712978,peer_group,611.67
1598712978,peer_group,610.82
1598712978,peer_group,610.43
1598712978,peer_group,610.23
1598712978,peer_group,609.92
1598712978,peer_group,609.82
1598712978,peer_group,609.27
1598712978,peer_group,609.08
1598712978,peer_group,608.36
1598712978,peer_group,607.54
1598712978,peer_group,606.97
1598712978,peer_group,606.74
1598712978,peer_group,605.20
1598712978,peer_group,604.90
1598712978,peer_group,604.45
1598712978,peer_group,604.40
1598712978,peer_group,602.76
1598712978,peer_group,602.29
1598712978,peer_group,601.72
1598712978,peer_group,601.29
1598712978,peer_group,601.07
1598712978,peer_group,600.96
1598712978,peer_group,600.12
1598712978,peer_group,599.93
1598712978,peer_group,599.93
1598712978,peer_group,599.66
1598712978,peer_group,599.42
1598712978,peer_group,599.06
1598712978,peer_group,598.48
1598712978,peer_group,598.11
1598712978,peer_group,597.56
1598712978,peer_group,596.40
1598712978,peer_group,596.17
1598712978,peer_group,596.05
1598712978,peer_group,595.72
1598712978,peer_group,595.62
1598712978,peer_group,595.18
1598712978,peer_group,595.04
1598712978,peer_group,594.97
1598712978,peer_group,594.38
1598712978,peer_group,592.64
1598712978,peer_group,591.69
1598712978,peer_group,591.33
1598712978,peer_group,590.83
1598712978,peer_group,589.98
1598712978,peer_group,589.78
1598712978,peer_group,589.66
1598712978,peer_group,589.25
1598712978,peer_group,589.07
1598712978,peer_group,588.91
1598712978,peer_group,588.90
1598712978,peer_group,588.52
1598712978,peer_group,588.48
1598712978,peer_group,588.39
1598712978,peer_group,588.30
1598712978,peer_group,588.09
1598712978,peer_group,588.02
1598712978,peer_group,587.85
1598712978,peer_group,586.95
1598712978,peer_group,586.67
1598712978,peer_group,586.50
1598712978,peer_group,586.35
1598712978,peer_group,585.74
1598712978,peer_group,585.22
1598712978,peer_group,585.03
1598712978,peer_group,584.11
1598712978,peer_group,583.93
1598712978,peer_group,583.79
1598712978,peer_group,583.28
1598712978,peer_group,581.39
1598712978,peer_group,581.02
1598712978,peer_group,580.89
1598712978,peer_group,580.26
1598712978,peer_group,579.72
1598712978,peer_group,579.22
1598712978,peer_group,578.97
1598712978,peer_group,578.76
1598712978,peer_group,578.59
1598712978,peer_group,577.91
1598712978,peer_group,577.80
1598712978,peer_group,577.46
1598712978,peer_group,577.34
1598712978,peer_group,577.31
1598712978,peer_group,574.84
1598712978,peer_group,574.77
1598712978,peer_group,573.18
1598712978,peer_group,572.69
1598712978,peer_group,572.48
1598712978,peer_group,572.24
1598712978,peer_group,572.18
1598712978,peer_group,571.96
1598712978,peer_group,571.70
1598712978,peer_group,569.90
1598712978,peer_group,568.38
1598712978,peer_group,567.98
1598712978,peer_group,567.77
1598712978,peer_group,566.65
1598712978,peer_group,566.20
1598712978,peer_group,565.73
1598712978,peer_group,565.72
1598712978,peer_group,564.70
1598712978,peer_group,564.40
1598712978,peer_group,563.57
1598712978,peer_group,562.72
1598712978,peer_group,562.53
1598712978,peer_group,562.41
1598712978,peer_group,562.23
1598712978,peer_group,560.97
1598712978,peer_group,560.92
1598712978,peer_group,560.64
1598712978,peer_group,560.30
1598712978,peer_group,560.02
1598712978,peer_group,559.23
1598712978,peer_group,558.01
1598712978,peer_group,556.57
1598712978,peer_group,556.22
1598712978,peer_group,555.97
1598712978,peer_group,555.93
1598712978,peer_group,555.87
1598712978,peer_group,555.49
1598712978,peer_group,553.63
1598712978,peer_group,553.07
1598712978,peer_group,552.97
1598712978,peer_group,552.47
1598712978,peer_group,552.29
1598712978,peer_group,551.60
1598712978,peer_group,550.45
1598712978,peer_group,549.94
1598712978,peer_group,549.93
1598712978,peer_group,549.82
1598712978,peer_group,549.41
1598712978,peer_group,548.39
1598712978,peer_group,547.31
1598712978,peer_group,544.85
1598712978,peer_group,544.41
1598712978,peer_group,543.72
1598712978,peer_group,543.24
1598712978,peer_group,543.02
1598712978,peer_group,542.28
1598712978,peer_group,542.18
1598712978,peer_group,539.12
1598712978,peer_group,539.08
1598712978,peer_group,538.73
1598712978,peer_group,537.53
1598712978,peer_group,536.86
1598712978,peer_group,536.74
1598712978,peer_group,535.55
1598712978,peer_group,534.99
1598712978,peer_group,534.67
1598712978,peer_group,534.59
1598712978,peer_group,533.92
1598712978,peer_group,533.76
1598712978,peer_group,533.59
1598712978,peer_group,533.52
1598712978,peer_group,532.54
1598712978,peer_group,531.91
1598712978,peer_group,530.53
1598712978,peer_group,529.96
1598712978,peer_group,529.82
1598712978,peer_group,527.05
1598712978,peer_group,527.00
1598712978,peer_group,526.83
1598712978,peer_group,526.55
1598712978,peer_group,526.41
1598712978,peer_group,525.43
1598712978,peer_group,524.32
1598712978,peer_group,524.29
1598712978,peer_group,523.86
1598712978,peer_group,523.57
1598712978,peer_group,523.39
1598712978,peer_group,522.92
1598712978,peer_group,522.74
1598712978,peer_group,522.73
1598712978,peer_group,521.10
1598712978,peer_group,520.73
1598712978,peer_group,519.91
1598712978,peer_group,519.40
1598712978,peer_group,519.16
1598712978,peer_group,519.11
1598712978,peer_group,518.77
1598712978,peer_group,518.73
1598712978,peer_group,518.21
1598712978,peer_group,518.01
1598712978,peer_group,517.87
1598712978,peer_group,517.24
1598712978,peer_group,515.91
1598712978,peer_group,515.74
1598712978,peer_group,515.73
1598712978,peer_group,514.25
1598712978,peer_group,514.16
1598712978,peer_group,513.88
1598712978,peer_group,513.64
1598712978,peer_group,513.38
1598712978,peer_group,513.20
1598712978,peer_group,513.12
1598712978,peer_group,512.49
1598712978,peer_group,511.83
1598712978,peer_group,511.74
1598712978,peer_group,509.41
1598712978,peer_group,508.96
1598712978,peer_group,508.23
1598712978,peer_group,507.73
1598712978,peer_group,506.95
1598712978,peer_group,506.67
1598712978,peer_group,506.30
1598712978,peer_group,506.01
1598712978,peer_group,505.61
1598712978,peer_group,505.46
1598712978,peer_group,504.45
1598712978,peer_group,504.34
1598712978,peer_group,503.55
1598712978,peer_group,503.37
1598712978,peer_group,503.14
1598712978,peer_group,502.85
1598712978,peer_group,502.08
1598712978,peer_group,501.50
1598712978,peer_group,501.15
1598712978,peer_group,500.37
1598712978,peer_group,500.07
1598712978,peer_group,498.62
1598712978,peer_group,498.21
1598712978,peer_group,497.98
1598712978,peer_group,497.62
1598712978,peer_group,496.75
1598712978,peer_group,496.26
1598712978,peer_group,496.16
1598712978,peer_group,495.18
1598712978,peer_group,494.79
1598712978,peer_group,494.72
1598712978,peer_group,493.93
1598712978,peer_group,493.79
1598712978,peer_group,493.02
1598712978,peer_group,492.88
1598712978,peer_group,491.66
1598712978,peer_group,490.26
1598712978,peer_group,489.77
1598712978,peer_group,489.56
1598712978,peer_group,489.29
1598712978,peer_group,488.57
1598712978,peer_group,487.92
1598712978,peer_group,487.14
1598712978,peer_group,486.93
1598712978,peer_group,486.67
1598712978,peer_group,485.44
1598712978,peer_group,485.31
1598712978,peer_group,484.95
1598712978,peer_group,484.82
1598712978,peer_group,483.69
1598712978,peer_group,483.49
1598712978,peer_group,483.16
1598712978,peer_group,482.44
1598712978,peer_group,482.34
1598712978,peer_group,482.23
1598712978,peer_group,482.19
1598712978,peer_group,481.93
1598712978,peer_group,481.51
1598712978,peer_group,481.10
1598712978,peer_group,480.68
1598712978,peer_group,479.19
1598712978,peer_group,477.68
1598712978,peer_group,476.90
1598712978,peer_group,476.83
1598712978,peer_group,476.36
1598712978,peer_group,476.21
1598712978,peer_group,475.41
1598712978,peer_group,475.31
1598712978,peer_group,475.16
1598712978,peer_group,474.96
1598712978,peer_group,474.77
1598712978,peer_group,474.28
1598712978,peer_group,473.98
1598712978,peer_group,473.36
1598712978,peer_group,472.92
1598712978,peer_group,472.40
1598712978,peer_group,472.37
1598712978,peer_group,472.25
1598712978,peer_group,471.12
1598712978,peer_group,471.01
1598712978,peer_group,471.01
1598712978,peer_group,468.96
1598712978,peer_group,468.94
1598712978,peer_group,468.88
1598712978,peer_group,468.79
1598712978,peer_group,467.49
1598712978,peer_group,467.27
1598712978,peer_group,466.99
1598712978,peer_group,466.96
1598712978,peer_group,466.07
1598712978,peer_group,466.06
1598712978,peer_group,466.04
1598712978,peer_group,465.99
1598712978,peer_group,465.82
1598712978,peer_group,465.26
1598712978,peer_group,465.11
1598712978,peer_group,464.53
1598712978,peer_group,464.26
1598712978,peer_group,462.69
1598712978,peer_group,461.17
1598712978,peer_group,461.15
1598712978,peer_group,460.94
1598712978,peer_group,460.53
1598712978,peer_group,459.92
1598712978,peer_group,459.36
1598712978,peer_group,459.11
1598712978,peer_group,459.07
1598712978,peer_group,457.96
1598712978,peer_group,457.41
1598712978,peer_group,456.61
1598712978,peer_group,456.40
1598712978,peer_group,455.24
1598712978,peer_group,455.01
1598712978,peer_group,454.64
1598712978,peer_group,454.45
1598712978,peer_group,454.23
1598712978,peer_group,453.62
1598712978,peer_group,453.25
1598712978,peer_group,452.41
1598712978,peer_group,451.86
1598712978,peer_group,451.71
1598712978,peer_group,450.49
1598712978,peer_group,450.12
1598712978,peer_group,449.93
1598712978,peer_group,449.57
1598712978,peer_group,449.57
1598712978,peer_group,449.42
1598712978,peer_group,449.21
1598712978,peer_group,448.44
1598712978,peer_group,448.07
1598712978,peer_group,448.03
1598712978,peer_group,447.65
1598712978,peer_group,446.23
1598712978,peer_group,444.94
1598712978,peer_group,444.77
1598712978,peer_group,444.17
1598712978,peer_group,443.91
1598712978,peer_group,443.71
1598712978,peer_group,442.89
1598712978,peer_group,442.56
1598712978,peer_group,442.11
1598712978,peer_group,440.74
1598712978,peer_group,440.64
1598712978,peer_group,440.19
1598712978,peer_group,438.84
1598712978,peer_group,438.75
1598712978,peer_group,438.60
1598712978,peer_group,438.46
1598712978,peer_group,438.27
1598712978,peer_group,437.59
1598712978,peer_group,437.35
1598712978,peer_group,436.30
1598712978,peer_group,436.09
1598712978,peer_group,434.34
1598712978,peer_group,434.11
1598712978,peer_group,433.85
1598712978,peer_group,433.15
1598712978,peer_group,432.73
1598712978,peer_group,432.54
1598712978,peer_group,430.57
1598712978,peer_group,429.55
1598712978,peer_group,429.50
1598712978,peer_group,429.46
1598712978,peer_group,428.09
1598712978,peer_group,427.56
1598712978,peer_group,427.40
1598712978,peer_group,427.27
1598712978,peer_group,427.23
1598712978,peer_group,426.95
1598712978,peer_group,426.58
1598712978,peer_group,426.50
1598712978,peer_group,426.23
1598712978,peer_group,425.84
1598712978,peer_group,425.21
1598712978,peer_group,425.20
1598712978,peer_group,424.61
1598712978,peer_group,424.42
1598712978,peer_group,423.75
1598712978,peer_group,422.91
1598712978,peer_group,422.33
1598712978,peer_group,422.06
1598712978,peer_group,420.60
1598712978,peer_group,419.82
1598712978,peer_group,419.76
1598712978,peer_group,419.65
1598712978,peer_group,419.45
1598712978,peer_group,417.88
1598712978,peer_group,417.60
1598712978,peer_group,417.20
1598712978,peer_group,416.92
1598712978,peer_group,416.84
1598712978,peer_group,416.78
1598712978,peer_group,416.67
1598712978,peer_group,416.63
1598712978,peer_group,416.62
1598712978,peer_group,415.46
1598712978,peer_group,415.27
1598712978,peer_group,415.00
1598712978,peer_group,414.16
1598712978,peer_group,414.05
1598712978,peer_group,413.82
1598712978,peer_group,412.79
1598712978,peer_group,412.27
1598712978,peer_group,412.16
1598712978,peer_group,411.99
1598712978,peer_group,411.94
1598712978,peer_group,411.78
1598712978,peer_group,411.54
1598712978,peer_group,411.06
1598712978,peer_group,410.99
1598712978,peer_group,410.71
1598712978,peer_group,410.37
1598712978,peer_group,410.27
1598712978,peer_group,410.17
1598712978,peer_group,409.93
1598712978,peer_group,409.87
1598712978,peer_group,408.43
1598712978,peer_group,408.29
1598712978,peer_group,408.16
1598712978,peer_group,407.35
1598712978,peer_group,407.30
1598712978,peer_group,407.16
1598712978,peer_group,406.44
1598712978,peer_group,406.36
1598712978,peer_group,405.39
1598712978,peer_group,404.96
1598712978,peer_group,404.29
1598712978,peer_group,403.13
1598712978,peer_group,402.09
1598712978,peer_group,402.04
1598712978,peer_group,401.71
1598712978,peer_group,401.07
1598712978,peer_group,400.90
1598712978,peer_group,400.89
1598712978,peer_group,400.74
1598712978,peer_group,400.74
1598712978,peer_group,400.39
1598712978,peer_group,399.73
1598712978,peer_group,398.76
1598712978,peer_group,398.50
1598712978,peer_group,397.72
1598712978,peer_group,397.56
1598712978,peer_group,397.54
1598712978,peer_group,397.42
1598712978,peer_group,397.09
1598712978,peer_group,395.94
1598712978,peer_group,395.20
1598712978,peer_group,394.99
1598712978,peer_group,394.94
1598712978,peer_group,394.81
1598712978,peer_group,394.20
1598712978,peer_group,393.48
1598712978,peer_group,393.16
1598712978,peer_group,393.16
1598712978,peer_group,392.50
1598712978,peer_group,392.48
1598712978,peer_group,392.33
1598712978,peer_group,390.30
1598712978,peer_group,389.90
1598712978,peer_group,389.42
1598712978,peer_group,388.78
1598712978,peer_group,388.42
1598712978,peer_group,388.10
1598712978,peer_group,387.53
1598712978,peer_group,386.89
1598712978,peer_group,386.56
1598712978,peer_group,385.74
1598712978,peer_group,385.49
1598712978,peer_group,385.43
1598712978,peer_group,385.03
1598712978,peer_group,384.63
1598712978,peer_group,384.37
1598712978,peer_group,382.55
1598712978,peer_group,382.42
1598712978,peer_group,382.15
1598712978,peer_group,381.78
1598712978,peer_group,381.48
1598712978,peer_group,379.59
1598712978,peer_group,379.53
1598712978,peer_group,379.37
1598712978,peer_group,379.23
1598712978,peer_group,377.47
1598712978,peer_group,377.27
1598712978,peer_group,377.06
1598712978,peer_group,377.05
1598712978,peer_group,376.15
1598712978,peer_group,375.68
1598712978,peer_group,375.32
1598712978,peer_group,374.94
1598712978,peer_group,374.76
1598712978,peer_group,374.24
1598712978,peer_group,373.95
1598712978,peer_group,373.65
1598712978,peer_group,372.94
1598712978,peer_group,372.92
1598712978,peer_group,372.47
1598712978,peer_group,372.31
1598712978,peer_group,372.28
1598712978,peer_group,371.34
1598712978,peer_group,371.20
1598712978,peer_group,371.16
1598712978,peer_group,371.14
1598712978,peer_group,371.14
1598712978,peer_group,370.58
1598712978,peer_group,370.42
1598712978,peer_group,370.28
1598712978,peer_group,370.21
1598712978,peer_group,370.11
1598712978,peer_group,369.88
1598712978,peer_group,369.52
1598712978,peer_group,369.20
1598712978,peer_group,368.02
1598712978,peer_group,367.89
1598712978,peer_group,367.79
1598712978,peer_group,367.74
1598712978,peer_group,367.52
1598712978,peer_group,366.46
1598712978,peer_group,366.38
1598712978,peer_group,366.11
1598712978,peer_group,365.67
1598712978,peer_group,365.43
1598712978,peer_group,365.42
1598712978,peer_group,365.34
1598712978,peer_group,364.39
1598712978,peer_group,364.26
1598712978,peer_group,364.04
1598712978,peer_group,363.15
1598712978,peer_group,363.10
1598712978,peer_group,363.05
1598712978,peer_group,362.84
1598712978,peer_group,362.70
1598712978,peer_group,362.66
1598712978,peer_group,362.41
1598712978,peer_group,362.01
1598712978,peer_group,361.81
1598712978,peer_group,361.16
1598712978,peer_group,360.66
1598712978,peer_group,360.48
1598712978,peer_group,360.41
1598712978,peer_group,359.84
1598712978,peer_group,359.80
1598712978,peer_group,358.47
1598712978,peer_group,358.20
1598712978,peer_group,358.14
1598712978,peer_group,357.95
1598712978,peer_group,357.94
1598712978,peer_group,357.85
1598712978,peer_group,357.82
1598712978,peer_group,357.61
1598712978,peer_group,357.24
1598712978,peer_group,356.88
1598712978,peer_group,355.70
1598712978,peer_group,354.61
1598712978,peer_group,354.11
1598712978,peer_group,353.78
1598712978,peer_group,353.62
1598712978,peer_group,352.97
1598712978,peer_group,352.93
1598712978,peer_group,352.73
1598712978,peer_group,352.14
1598712978,peer_group,351.97
1598712978,peer_group,351.65
1598712978,peer_group,351.50
1598712978,peer_group,351.11
1598712978,peer_group,350.95
1598712978,peer_group,350.89
1598712978,peer_group,350.70
1598712978,peer_group,350.44
1598712978,peer_group,350.34
1598712978,peer_group,350.24
1598712978,peer_group,350.04
1598712978,peer_group,350.04
1598712978,peer_group,349.79
1598712978,peer_group,349.61
1598712978,peer_group,348.70
1598712978,peer_group,348.54
1598712978,peer_group,348.33
1598712978,peer_group,347.73
1598712978,peer_group,346.39
1598712978,peer_group,345.60
1598712978,peer_group,345.00
1598712978,peer_group,343.80
1598712978,peer_group,343.77
1598712978,peer_group,343.01
1598712978,peer_group,342.48
1598712978,peer_group,341.20
1598712978,peer_group,341.07
1598712978,peer_group,340.86
1598712978,peer_group,340.83
1598712978,peer_group,340.75
1598712978,peer_group,340.44
1598712978,peer_group,340.15
1598712978,peer_group,339.23
1598712978,peer_group,339.09
1598712978,peer_group,338.73
1598712978,peer_group,338.19
1598712978,peer_group,337.82
1598712978,peer_group,337.67
1598712978,peer_group,337.36
1598712978,peer_group,337.03
1598712978,peer_group,336.56
1598712978,peer_group,336.51
1598712978,peer_group,336.14
1598712978,peer_group,335.14
1598712978,peer_group,334.90
1598712978,peer_group,334.84
1598712978,peer_group,334.78
1598712978,peer_group,333.69
1598712978,peer_group,332.62
1598712978,peer_group,331.51
1598712978,peer_group,331.06
1598712978,peer_group,330.36
1598712978,peer_group,328.93
1598712978,peer_group,328.47
1598712978,peer_group,328.29
1598712978,peer_group,328.21
1598712978,peer_group,327.96
1598712978,peer_group,327.90
1598712978,peer_group,327.82
1598712978,peer_group,327.70
1598712978,peer_group,327.52
1598712978,peer_group,327.07
1598712978,peer_group,327.07
1598712978,peer_group,326.29
1598712978,peer_group,325.58
1598712978,peer_group,325.51
1598712978,peer_group,325.31
1598712978,peer_group,324.51
1598712978,peer_group,323.38
1598712978,peer_group,323.24
1598712978,peer_group,323.22
1598712978,peer_group,322.51
1598712978,peer_group,321.65
1598712978,peer_group,321.37
1598712978,peer_group,321.13
1598712978,peer_group,319.14
1598712978,peer_group,318.89
1598712978,peer_group,318.86
1598712978,peer_group,318.13
1598712978,peer_group,317.47
1598712978,peer_group,317.01
1598712978,peer_group,316.30
1598712978,peer_group,315.89
1598712978,peer_group,315.65
1598712978,peer_group,315.34
1598712978,peer_group,315.09
1598712978,peer_group,315.08
1598712978,peer_group,314.83
1598712978,peer_group,314.82
1598712978,peer_group,314.59
1598712978,peer_group,314.04
1598712978,peer_group,313.75
1598712978,peer_group,313.54
1598712978,peer_group,312.53
1598712978,peer_group,312.38
1598712978,peer_group,311.57
1598712978,peer_group,310.40
1598712978,peer_group,310.26
1598712978,peer_group,310.03
1598712978,peer_group,310.00
1598712978,peer_group,309.99
1598712978,peer_group,309.17
1598712978,peer_group,309.13
1598712978,peer_group,308.67
1598712978,peer_group,308.60
1598712978,peer_group,308.55
1598712978,peer_group,308.37
1598712978,peer_group,308.11
1598712978,peer_group,307.45
1598712978,peer_group,307.24
1598712978,peer_group,306.59
1598712978,peer_group,306.47
1598712978,peer_group,306.26
1598712978,peer_group,306.25
1598712978,peer_group,305.63
1598712978,peer_group,305.22
1598712978,peer_group,303.94
1598712978,peer_group,303.13
1598712978,peer_group,303.10
1598712978,peer_group,302.63
1598712978,peer_group,302.19
1598712978,peer_group,301.99
1598712978,peer_group,301.62
1598712978,peer_group,301.60
1598712978,peer_group,301.34
1598712978,peer_group,301.27
1598712978,peer_group,300.46
1598712978,peer_group,300.33
1598712978,peer_group,300.15
1598712978,peer_group,298.82
1598712978,peer_group,298.61
1598712978,peer_group,298.59
1598712978,peer_group,298.14
1598712978,peer_group,297.94
